2026-02-23T14:08:15.4431960+00:00 | eventType=config_updated | sessionId=mobile-dLxoPFss0wCV6nezOZfb-1771855683115 | gameId=pulse_target_tap | reason=
2026-02-23T14:08:53.9195240+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:53.9199580+00:00 | eventType=pointer_shot | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:53.9203790+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:53.9285910+00:00 | eventType=task_stimulus_presented | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:53.9292550+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:54.0539180+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:54.6647710+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:54.6655720+00:00 | eventType=task_action_outcome | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:54.6660750+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:54.6665780+00:00 | eventType=pulse_target_hit | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:54.6673530+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:54.6680510+00:00 | eventType=pulse_target_spawned | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:54.6685080+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:54.6689930+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:54.6694270+00:00 | eventType=pointer_shot | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:54.6698490+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:54.6789490+00:00 | eventType=task_stimulus_presented | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:54.6813140+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:54.8037250+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:55.2901710+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:55.2913280+00:00 | eventType=task_action_outcome | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:55.2918460+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:55.2923410+00:00 | eventType=pulse_target_hit | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:55.2927970+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:55.2934420+00:00 | eventType=pulse_target_spawned | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:55.2938760+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:55.2943880+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:55.2948230+00:00 | eventType=pointer_shot | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:55.2953220+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:55.3036840+00:00 | eventType=task_stimulus_presented | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:55.3046450+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:55.3871010+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:57.3177410+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:57.3185310+00:00 | eventType=task_action_outcome | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:57.3190150+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:57.3195090+00:00 | eventType=pulse_target_hit | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:57.3199240+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:57.3205920+00:00 | eventType=pulse_target_spawned | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:57.3210850+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:57.3216280+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:57.3224440+00:00 | eventType=pointer_shot | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:57.3228870+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:57.3314070+00:00 | eventType=task_stimulus_presented | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:57.3320940+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:57.4568250+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:58.5260250+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:58.5267850+00:00 | eventType=task_action_outcome | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:58.5273110+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:58.5278430+00:00 | eventType=pulse_target_hit | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:58.5283030+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:58.5291460+00:00 | eventType=pulse_targets_completed | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:58.5295580+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:58.5300050+00:00 | eventType=game_stopped | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=Completed
2026-02-23T14:08:58.5304250+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=Completed
2026-02-23T14:08:58.5309030+00:00 | eventType=task_outcome_summary | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:58.5314160+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:58.5319990+00:00 | eventType=task_label_generated | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:58.5325020+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:58.5330620+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:58.5356530+00:00 | eventType=pointer_shot | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:58.5364080+00:00 | eventType=interaction_event | sessionId=fb615a43-9128-4457-957b-e34fdec56b3f | gameId=pulse_target_tap | reason=
2026-02-23T14:08:58.5411100+00:00 | eventType=game_end | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=Completed
2026-02-23T14:08:58.5418510+00:00 | eventType=game_result | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:08:58.5424480+00:00 | eventType=session_stop | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=ACTIVE_GAME_COMPLETED
2026-02-23T14:08:58.6091640+00:00 | eventType=interaction_event | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:07.8468440+00:00 | eventType=config_updated | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:07.8474690+00:00 | eventType=interaction_event | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:07.8480130+00:00 | eventType=game_initialized | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:07.8485460+00:00 | eventType=interaction_event | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:07.8490940+00:00 | eventType=task_run_started | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:07.8496140+00:00 | eventType=interaction_event | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:07.8501570+00:00 | eventType=pulse_targets_config | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:07.8506690+00:00 | eventType=interaction_event | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:07.8512020+00:00 | eventType=game_started | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:07.8517620+00:00 | eventType=interaction_event | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:07.8529580+00:00 | eventType=pulse_target_spawned | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:07.8534150+00:00 | eventType=interaction_event | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:07.8547010+00:00 | eventType=game_start | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:07.8551690+00:00 | eventType=session_start | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=START_GAME
2026-02-23T14:09:07.8557640+00:00 | eventType=task_stimulus_presented | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:07.8561860+00:00 | eventType=interaction_event | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:08.9841840+00:00 | eventType=interaction_event | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:08.9849280+00:00 | eventType=task_action_outcome | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:08.9854670+00:00 | eventType=interaction_event | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:08.9879060+00:00 | eventType=pulse_target_hit | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:08.9887820+00:00 | eventType=interaction_event | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:08.9894590+00:00 | eventType=pulse_target_spawned | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:08.9898860+00:00 | eventType=interaction_event | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:08.9904200+00:00 | eventType=interaction_event | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:08.9908580+00:00 | eventType=pointer_shot | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:08.9913440+00:00 | eventType=interaction_event | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:08.9981680+00:00 | eventType=task_stimulus_presented | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:08.9988660+00:00 | eventType=interaction_event | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:09.0957420+00:00 | eventType=interaction_event | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:09.5540770+00:00 | eventType=interaction_event | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:09.5552680+00:00 | eventType=task_action_outcome | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:09.5557790+00:00 | eventType=interaction_event | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:09.5562690+00:00 | eventType=pulse_target_hit | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:09.5566730+00:00 | eventType=interaction_event | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:09.5573420+00:00 | eventType=pulse_target_spawned | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:09.5577790+00:00 | eventType=interaction_event | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:09.5583360+00:00 | eventType=interaction_event | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:09.5587730+00:00 | eventType=pointer_shot | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:09.5591760+00:00 | eventType=interaction_event | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:09.5676920+00:00 | eventType=task_stimulus_presented | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:09.5687140+00:00 | eventType=interaction_event | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:09.6793290+00:00 | eventType=interaction_event | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:10.4151620+00:00 | eventType=interaction_event | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:10.4159890+00:00 | eventType=task_action_outcome | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:10.4165170+00:00 | eventType=interaction_event | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:10.4188080+00:00 | eventType=pulse_target_hit | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:10.4192280+00:00 | eventType=interaction_event | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:10.4197310+00:00 | eventType=pulse_targets_completed | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:10.4201390+00:00 | eventType=interaction_event | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:10.4205630+00:00 | eventType=game_stopped | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=Completed
2026-02-23T14:09:10.4213390+00:00 | eventType=interaction_event | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=Completed
2026-02-23T14:09:10.4218360+00:00 | eventType=task_outcome_summary | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:10.4222890+00:00 | eventType=interaction_event | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:10.4227810+00:00 | eventType=task_label_generated | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:10.4232230+00:00 | eventType=interaction_event | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:10.4238630+00:00 | eventType=interaction_event | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:10.4242970+00:00 | eventType=pointer_shot | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:10.4247170+00:00 | eventType=interaction_event | sessionId=4470caae-0801-4870-8435-339e4c963a76 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:10.4298180+00:00 | eventType=game_end | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=Completed
2026-02-23T14:09:10.4305890+00:00 | eventType=game_result | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:10.4315960+00:00 | eventType=session_stop | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=ACTIVE_GAME_COMPLETED
2026-02-23T14:09:10.5399460+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:12.5270320+00:00 | eventType=config_updated | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:12.5276490+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:12.5282020+00:00 | eventType=game_initialized | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:12.5287360+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:12.5292800+00:00 | eventType=task_run_started | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:12.5297950+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:12.5303370+00:00 | eventType=pulse_targets_config | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:12.5308450+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:12.5319250+00:00 | eventType=game_started | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:12.5324050+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:12.5331020+00:00 | eventType=pulse_target_spawned | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:12.5335680+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:12.5349190+00:00 | eventType=game_start | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:12.5354110+00:00 | eventType=session_start | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=START_GAME
2026-02-23T14:09:12.5359510+00:00 | eventType=task_stimulus_presented | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:12.5363550+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:14.0539310+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:14.0547390+00:00 | eventType=task_action_outcome | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:14.0557580+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:14.0563290+00:00 | eventType=pulse_target_hit | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:14.0567600+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:14.0574340+00:00 | eventType=pulse_target_spawned | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:14.0578780+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:14.0583870+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:14.0588240+00:00 | eventType=pointer_shot | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:14.0592760+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:14.0674710+00:00 | eventType=task_stimulus_presented | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:14.0689600+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:14.1927500+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:14.6091950+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:14.6099590+00:00 | eventType=task_action_outcome | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:14.6104740+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:14.6110150+00:00 | eventType=pulse_target_hit | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:14.6115420+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:14.6123240+00:00 | eventType=pulse_target_spawned | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:14.6127490+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:14.6132620+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:14.6137160+00:00 | eventType=pointer_shot | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:14.6144700+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:14.6234470+00:00 | eventType=task_stimulus_presented | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:14.6241040+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:14.7063520+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:15.2901200+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:15.2908790+00:00 | eventType=interaction_event | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
2026-02-23T14:09:15.2913830+00:00 | eventType=pointer_shot | sessionId=f2c4be8a-0a49-4e24-afe5-3e281a02ef65 | gameId=pulse_target_tap | reason=
